NRO_REGISTRO,FECHA_CORTE,DEPARTAMENTO,PROVINCIA,DISTRITO,GOBIERNO_LOCAL,UBIGEO,DIA_RECORRIDO,MES_RECORRIDO,SEMANA_RECORRIDO,DIA_SEMANA_RECORRIDO,TURNO,UNIDAD,CONDUCTOR,PLACA,NRO_BOLETA,UNIDAD,CANTIDAD,RELLENO_SANITARIO
2791,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241214,202412,50,SÃBADO,NOCHE,1,88855f031bc919495eaad90050135322e14b15f0aa500f9bb15f441e78a092f5,BFZ705,2042726,TONELADAS,14.44,MODELO DEL CALLAO
2792,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241214,202412,50,SÃBADO,NOCHE,2,d9954fbdad1cc8fb4334088851211ba52ace1adec76a56289c3ddd3a7f2a67a7,BNU789,2042714,TONELADAS,12.7,MODELO DEL CALLAO
2793,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241214,202412,50,SÃBADO,NOCHE,3,837b76febe9c8548aab51ffa92e950d849df3ce2f3aa868c6358823c0d9d7d42,BNU745,2042721,TONELADAS,9.8,MODELO DEL CALLAO
2794,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241214,202412,50,SÃBADO,NOCHE,4,a5bd2798dc52f1b973746091e3fa068ff66cf47cb273b8086f564619d471350f,BFS820,2042739,TONELADAS,12.54,MODELO DEL CALLAO
2795,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241214,202412,50,SÃBADO,NOCHE,5,5118a579182766f34cff7e84e0b9d412657e61eaa75b566fcdc4390f8648f1d2,BCP798,2042727,TONELADAS,13.37,MODELO DEL CALLAO
2796,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241214,202412,50,SÃBADO,NOCHE,6,3ffbeafcbd84ad607dab78fcaabd7db2781a90dd1f82b5910523208d7191f78b,BHH850,2042736,TONELADAS,12.61,MODELO DEL CALLAO
2797,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241214,202412,50,SÃBADO,NOCHE,7,904b297d618b9385e67a3ba121ab3bd94080141539fcd3f7818ed410113af33d,BHE909,2042746,TONELADAS,5.37,MODELO DEL CALLAO
2798,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241215,202412,51,DOMINGO,MAÃ‘ANA,1,6a30c60d9c4da9e80633b208ba11b4ae546d1919f224afe8a81d15e9dd925963,BNU789,2042860,TONELADAS,3.32,MODELO DEL CALLAO
2799,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241215,202412,51,DOMINGO,TARDE,1,c3eb61dddef5a9a1fdc5650d93dad6bdd62ac9e752f742195c36ea61b49ff573,BHH852,2042936,TONELADAS,11.14,MODELO DEL CALLAO
2800,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241215,202412,51,DOMINGO,NOCHE,1,a5bd2798dc52f1b973746091e3fa068ff66cf47cb273b8086f564619d471350f,BFZ705,2043269,TONELADAS,10.68,MODELO DEL CALLAO
2801,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241215,202412,51,DOMINGO,NOCHE,2,e332363fdd646acf85bfcc145dfe1aac7561bd1a444d18531da2e67b1ff61299,BNU789,2042973,TONELADAS,11.33,MODELO DEL CALLAO
2802,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241215,202412,51,DOMINGO,NOCHE,3,837b76febe9c8548aab51ffa92e950d849df3ce2f3aa868c6358823c0d9d7d42,BNU745,2042975,TONELADAS,9.91,MODELO DEL CALLAO
2803,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241215,202412,51,DOMINGO,NOCHE,4,d9954fbdad1cc8fb4334088851211ba52ace1adec76a56289c3ddd3a7f2a67a7,BHB836,2042982,TONELADAS,12.32,MODELO DEL CALLAO
2804,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241215,202412,51,DOMINGO,NOCHE,5,5118a579182766f34cff7e84e0b9d412657e61eaa75b566fcdc4390f8648f1d2,BVT795,2042972,TONELADAS,10.38,MODELO DEL CALLAO
2805,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241215,202412,51,DOMINGO,NOCHE,6,3ffbeafcbd84ad607dab78fcaabd7db2781a90dd1f82b5910523208d7191f78b,BHH850,2042980,TONELADAS,10.63,MODELO DEL CALLAO
2806,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241215,202412,51,DOMINGO,NOCHE,7,904b297d618b9385e67a3ba121ab3bd94080141539fcd3f7818ed410113af33d,BHE909,2042978,TONELADAS,9.64,MODELO DEL CALLAO
2807,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241216,202412,51,LUNES,MAÃ‘ANA,1,6a30c60d9c4da9e80633b208ba11b4ae546d1919f224afe8a81d15e9dd925963,BHH852,2043163,TONELADAS,11.38,MODELO DEL CALLAO
2808,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241216,202412,51,LUNES,TARDE,1,c3eb61dddef5a9a1fdc5650d93dad6bdd62ac9e752f742195c36ea61b49ff573,BNU745,2043306,TONELADAS,10.53,MODELO DEL CALLAO
2809,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241216,202412,51,LUNES,NOCHE,1,88855f031bc919495eaad90050135322e14b15f0aa500f9bb15f441e78a092f5,BFZ705,2043346,TONELADAS,14.85,MODELO DEL CALLAO
2810,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241216,202412,51,LUNES,NOCHE,2,e332363fdd646acf85bfcc145dfe1aac7561bd1a444d18531da2e67b1ff61299,BNU789,2043361,TONELADAS,12.61,MODELO DEL CALLAO
2811,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241216,202412,51,LUNES,NOCHE,3,d9954fbdad1cc8fb4334088851211ba52ace1adec76a56289c3ddd3a7f2a67a7,BHH852,2043364,TONELADAS,12.48,MODELO DEL CALLAO
2812,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241216,202412,51,LUNES,NOCHE,4,a5bd2798dc52f1b973746091e3fa068ff66cf47cb273b8086f564619d471350f,BHB836,2043402,TONELADAS,13.2,MODELO DEL CALLAO
2813,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241216,202412,51,LUNES,NOCHE,5,5118a579182766f34cff7e84e0b9d412657e61eaa75b566fcdc4390f8648f1d2,BVT791,2043351,TONELADAS,14.61,MODELO DEL CALLAO
2814,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241216,202412,51,LUNES,NOCHE,6,3ffbeafcbd84ad607dab78fcaabd7db2781a90dd1f82b5910523208d7191f78b,BHH850,2043388,TONELADAS,11.96,MODELO DEL CALLAO
2815,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241217,202412,51,MARTES,MAÃ‘ANA,1,6a30c60d9c4da9e80633b208ba11b4ae546d1919f224afe8a81d15e9dd925963,BHH852,2043542,TONELADAS,9.34,MODELO DEL CALLAO
2816,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241217,202412,51,MARTES,TARDE,1,c3eb61dddef5a9a1fdc5650d93dad6bdd62ac9e752f742195c36ea61b49ff573,BHH850,2043680,TONELADAS,11.07,MODELO DEL CALLAO
2817,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241217,202412,51,MARTES,NOCHE,1,d9954fbdad1cc8fb4334088851211ba52ace1adec76a56289c3ddd3a7f2a67a7,BFZ705,2043725,TONELADAS,10.82,MODELO DEL CALLAO
2818,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241217,202412,51,MARTES,NOCHE,2,e332363fdd646acf85bfcc145dfe1aac7561bd1a444d18531da2e67b1ff61299,BNU789,2043735,TONELADAS,11.73,MODELO DEL CALLAO
2819,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241217,202412,51,MARTES,NOCHE,3,904b297d618b9385e67a3ba121ab3bd94080141539fcd3f7818ed410113af33d,BHE909,2043739,TONELADAS,11.69,MODELO DEL CALLAO
2820,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241217,202412,51,MARTES,NOCHE,4,a5bd2798dc52f1b973746091e3fa068ff66cf47cb273b8086f564619d471350f,BHB836,2043732,TONELADAS,11.5,MODELO DEL CALLAO
2821,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241217,202412,51,MARTES,NOCHE,5,5118a579182766f34cff7e84e0b9d412657e61eaa75b566fcdc4390f8648f1d2,BCP798,2043727,TONELADAS,10.64,MODELO DEL CALLAO
2822,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241217,202412,51,MARTES,NOCHE,6,3ffbeafcbd84ad607dab78fcaabd7db2781a90dd1f82b5910523208d7191f78b,BHH852,2043741,TONELADAS,10.32,MODELO DEL CALLAO
2823,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241217,202412,51,MARTES,NOCHE,7,d1664174aee134a7b954fc17edfaf27e9d40895851383a1b4f369d919e534dc3,BNU745,2043723,TONELADAS,8.85,MODELO DEL CALLAO
2824,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241218,202412,51,MIÃ‰RCOLES,MAÃ‘ANA,1,6a30c60d9c4da9e80633b208ba11b4ae546d1919f224afe8a81d15e9dd925963,BFZ705,2043929,TONELADAS,8.2,MODELO DEL CALLAO
2825,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241218,202412,51,MIÃ‰RCOLES,TARDE,1,891c03b9bf8b3e22fecd7072717a244816369547f438a5a2cc811619906e8aad,BHH852,2044065,TONELADAS,10.56,MODELO DEL CALLAO
2826,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241218,202412,51,MIÃ‰RCOLES,NOCHE,1,88855f031bc919495eaad90050135322e14b15f0aa500f9bb15f441e78a092f5,BFZ705,2044116,TONELADAS,12.56,MODELO DEL CALLAO
2827,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241218,202412,51,MIÃ‰RCOLES,NOCHE,2,e332363fdd646acf85bfcc145dfe1aac7561bd1a444d18531da2e67b1ff61299,BNU789,2044132,TONELADAS,11.08,MODELO DEL CALLAO
2828,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241218,202412,51,MIÃ‰RCOLES,NOCHE,3,d1664174aee134a7b954fc17edfaf27e9d40895851383a1b4f369d919e534dc3,BNU745,2044114,TONELADAS,10.34,MODELO DEL CALLAO
2829,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241218,202412,51,MIÃ‰RCOLES,NOCHE,4,a5bd2798dc52f1b973746091e3fa068ff66cf47cb273b8086f564619d471350f,BHB836,2044125,TONELADAS,11.8,MODELO DEL CALLAO
2830,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241218,202412,51,MIÃ‰RCOLES,NOCHE,5,5118a579182766f34cff7e84e0b9d412657e61eaa75b566fcdc4390f8648f1d2,BCP798,2044120,TONELADAS,11.34,MODELO DEL CALLAO
2831,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241218,202412,51,MIÃ‰RCOLES,NOCHE,6,d9954fbdad1cc8fb4334088851211ba52ace1adec76a56289c3ddd3a7f2a67a7,BHH850,2044123,TONELADAS,11.26,MODELO DEL CALLAO
2832,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241218,202412,51,MIÃ‰RCOLES,NOCHE,7,904b297d618b9385e67a3ba121ab3bd94080141539fcd3f7818ed410113af33d,BTQ903,2044119,TONELADAS,9.6,MODELO DEL CALLAO
2833,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241219,202412,51,JUEVES,MAÃ‘ANA,1,6a30c60d9c4da9e80633b208ba11b4ae546d1919f224afe8a81d15e9dd925963,BHH852,2044319,TONELADAS,7.19,MODELO DEL CALLAO
2834,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241219,202412,51,JUEVES,TARDE,1,c3eb61dddef5a9a1fdc5650d93dad6bdd62ac9e752f742195c36ea61b49ff573,BHH850,2044452,TONELADAS,12.02,MODELO DEL CALLAO
2835,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241219,202412,51,JUEVES,NOCHE,1,88855f031bc919495eaad90050135322e14b15f0aa500f9bb15f441e78a092f5,BFZ705,2044510,TONELADAS,13.74,MODELO DEL CALLAO
2836,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241219,202412,51,JUEVES,NOCHE,2,e332363fdd646acf85bfcc145dfe1aac7561bd1a444d18531da2e67b1ff61299,BNU789,2044517,TONELADAS,11.2,MODELO DEL CALLAO
2837,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241219,202412,51,JUEVES,NOCHE,3,837b76febe9c8548aab51ffa92e950d849df3ce2f3aa868c6358823c0d9d7d42,BNU745,2044515,TONELADAS,10.83,MODELO DEL CALLAO
2838,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241219,202412,51,JUEVES,NOCHE,4,d1664174aee134a7b954fc17edfaf27e9d40895851383a1b4f369d919e534dc3,BVT791,2044506,TONELADAS,12.56,MODELO DEL CALLAO
2839,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241219,202412,51,JUEVES,NOCHE,5,5118a579182766f34cff7e84e0b9d412657e61eaa75b566fcdc4390f8648f1d2,BVR778,2044498,TONELADAS,11.1,MODELO DEL CALLAO
2840,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241219,202412,51,JUEVES,NOCHE,6,3ffbeafcbd84ad607dab78fcaabd7db2781a90dd1f82b5910523208d7191f78b,BHH852,2044523,TONELADAS,11.56,MODELO DEL CALLAO
2841,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241219,202412,51,JUEVES,NOCHE,7,904b297d618b9385e67a3ba121ab3bd94080141539fcd3f7818ed410113af33d,BTQ903,2044502,TONELADAS,10.32,MODELO DEL CALLAO
2842,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241220,202412,51,VIERNES,MAÃ‘ANA,1,6a30c60d9c4da9e80633b208ba11b4ae546d1919f224afe8a81d15e9dd925963,BHH850,2044680,TONELADAS,7.35,MODELO DEL CALLAO
2843,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241220,202412,51,VIERNES,TARDE,1,c3eb61dddef5a9a1fdc5650d93dad6bdd62ac9e752f742195c36ea61b49ff573,BHH852,2044834,TONELADAS,10.77,MODELO DEL CALLAO
2844,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241220,202412,51,VIERNES,NOCHE,1,88855f031bc919495eaad90050135322e14b15f0aa500f9bb15f441e78a092f5,BFZ705,2044886,TONELADAS,13.78,MODELO DEL CALLAO
2845,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241220,202412,51,VIERNES,NOCHE,2,e332363fdd646acf85bfcc145dfe1aac7561bd1a444d18531da2e67b1ff61299,BNU789,2044890,TONELADAS,12.46,MODELO DEL CALLAO
2846,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241220,202412,51,VIERNES,NOCHE,3,837b76febe9c8548aab51ffa92e950d849df3ce2f3aa868c6358823c0d9d7d42,BNU745,2044892,TONELADAS,12.14,MODELO DEL CALLAO
2847,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241220,202412,51,VIERNES,NOCHE,4,a5bd2798dc52f1b973746091e3fa068ff66cf47cb273b8086f564619d471350f,BHE909,2044904,TONELADAS,13.24,MODELO DEL CALLAO
2848,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241220,202412,51,VIERNES,NOCHE,5,d9954fbdad1cc8fb4334088851211ba52ace1adec76a56289c3ddd3a7f2a67a7,BCP798,2044899,TONELADAS,13.87,MODELO DEL CALLAO
2849,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241220,202412,51,VIERNES,NOCHE,6,3ffbeafcbd84ad607dab78fcaabd7db2781a90dd1f82b5910523208d7191f78b,BHH850,2044909,TONELADAS,12.51,MODELO DEL CALLAO
2850,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241220,202412,51,VIERNES,NOCHE,7,904b297d618b9385e67a3ba121ab3bd94080141539fcd3f7818ed410113af33d,BCR919,2044906,TONELADAS,2.51,MODELO DEL CALLAO
2851,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241221,202412,51,SÃBADO,MAÃ‘ANA,1,891c03b9bf8b3e22fecd7072717a244816369547f438a5a2cc811619906e8aad,BFZ705,2045100,TONELADAS,10.24,MODELO DEL CALLAO
2852,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241221,202412,51,SÃBADO,TARDE,1,c3eb61dddef5a9a1fdc5650d93dad6bdd62ac9e752f742195c36ea61b49ff573,BHH852,2045216,TONELADAS,13.09,MODELO DEL CALLAO
2853,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241221,202412,51,SÃBADO,NOCHE,1,88855f031bc919495eaad90050135322e14b15f0aa500f9bb15f441e78a092f5,BFZ705,2045249,TONELADAS,10.97,MODELO DEL CALLAO
2854,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241221,202412,51,SÃBADO,NOCHE,2,d9954fbdad1cc8fb4334088851211ba52ace1adec76a56289c3ddd3a7f2a67a7,BNU789,2045258,TONELADAS,11.6,MODELO DEL CALLAO
2855,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241221,202412,51,SÃBADO,NOCHE,3,837b76febe9c8548aab51ffa92e950d849df3ce2f3aa868c6358823c0d9d7d42,BNU745,2045255,TONELADAS,10.49,MODELO DEL CALLAO
2856,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241221,202412,51,SÃBADO,NOCHE,4,a5bd2798dc52f1b973746091e3fa068ff66cf47cb273b8086f564619d471350f,BTQ936,2045262,TONELADAS,12.49,MODELO DEL CALLAO
2857,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241221,202412,51,SÃBADO,NOCHE,5,5118a579182766f34cff7e84e0b9d412657e61eaa75b566fcdc4390f8648f1d2,BCP798,2045254,TONELADAS,12.48,MODELO DEL CALLAO
2858,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241221,202412,51,SÃBADO,NOCHE,6,3ffbeafcbd84ad607dab78fcaabd7db2781a90dd1f82b5910523208d7191f78b,BHH850,2045260,TONELADAS,11.81,MODELO DEL CALLAO
2859,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241221,202412,51,SÃBADO,NOCHE,7,904b297d618b9385e67a3ba121ab3bd94080141539fcd3f7818ed410113af33d,BHE909,2045261,TONELADAS,11.55,MODELO DEL CALLAO
2860,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241222,202412,52,DOMINGO,MAÃ‘ANA,1,6a30c60d9c4da9e80633b208ba11b4ae546d1919f224afe8a81d15e9dd925963,BHE909,2045435,TONELADAS,7.35,MODELO DEL CALLAO
2861,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241222,202412,52,DOMINGO,TARDE,1,c3eb61dddef5a9a1fdc5650d93dad6bdd62ac9e752f742195c36ea61b49ff573,BHH852,2045460,TONELADAS,7.59,MODELO DEL CALLAO
2862,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241222,202412,52,DOMINGO,NOCHE,1,88855f031bc919495eaad90050135322e14b15f0aa500f9bb15f441e78a092f5,BFZ705,2045532,TONELADAS,13.95,MODELO DEL CALLAO
2863,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241222,202412,52,DOMINGO,NOCHE,2,e332363fdd646acf85bfcc145dfe1aac7561bd1a444d18531da2e67b1ff61299,BNU789,2045530,TONELADAS,12.46,MODELO DEL CALLAO
2864,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241222,202412,52,DOMINGO,NOCHE,3,837b76febe9c8548aab51ffa92e950d849df3ce2f3aa868c6358823c0d9d7d42,BTQ903,2045536,TONELADAS,12.45,MODELO DEL CALLAO
2865,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241222,202412,52,DOMINGO,NOCHE,4,904b297d618b9385e67a3ba121ab3bd94080141539fcd3f7818ed410113af33d,BHE909,2045543,TONELADAS,12.78,MODELO DEL CALLAO
2866,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241222,202412,52,DOMINGO,NOCHE,5,5118a579182766f34cff7e84e0b9d412657e61eaa75b566fcdc4390f8648f1d2,BCP798,2045531,TONELADAS,13.77,MODELO DEL CALLAO
2867,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241222,202412,52,DOMINGO,NOCHE,6,3ffbeafcbd84ad607dab78fcaabd7db2781a90dd1f82b5910523208d7191f78b,BHH850,2045534,TONELADAS,11.41,MODELO DEL CALLAO
2868,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241223,202412,52,LUNES,MAÃ‘ANA,1,6a30c60d9c4da9e80633b208ba11b4ae546d1919f224afe8a81d15e9dd925963,BHH852,2045724,TONELADAS,8.15,MODELO DEL CALLAO
2869,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241223,202412,52,LUNES,TARDE,1,c3eb61dddef5a9a1fdc5650d93dad6bdd62ac9e752f742195c36ea61b49ff573,BHH850,2045877,TONELADAS,10.73,MODELO DEL CALLAO
2870,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241223,202412,52,LUNES,NOCHE,1,88855f031bc919495eaad90050135322e14b15f0aa500f9bb15f441e78a092f5,BNU789,2045953,TONELADAS,12.95,MODELO DEL CALLAO
2871,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241223,202412,52,LUNES,NOCHE,2,e332363fdd646acf85bfcc145dfe1aac7561bd1a444d18531da2e67b1ff61299,BTQ903,2045979,TONELADAS,17.02,MODELO DEL CALLAO
2872,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241223,202412,52,LUNES,NOCHE,3,d9954fbdad1cc8fb4334088851211ba52ace1adec76a56289c3ddd3a7f2a67a7,BNU745,2045967,TONELADAS,13.76,MODELO DEL CALLAO
2873,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241223,202412,52,LUNES,NOCHE,4,a5bd2798dc52f1b973746091e3fa068ff66cf47cb273b8086f564619d471350f,BHB836,2045968,TONELADAS,13.76,MODELO DEL CALLAO
2874,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20241223,202412,52,LUNES,NOCHE,5,5118a579182766f34cff7e84e0b9d412657e61eaa75b566fcdc4390f8648f1d2,BHH850,2046001,TONELADAS,2.96,MODELO DEL CALLAO
